OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_4029	Bacteria	?	?	?	?	?	?
OTU_4022	Bacteria	Elusimicrobia	Elusimicrobia	Lineage IIb	uncultured soil bacterium	?	?
OTU_4023	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4025	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	?
OTU_4032	Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?
OTU_4024	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured Armatimonadetes bacterium	?
OTU_4027	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	?	?	?
OTU_4028	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Shimia	uncultured alpha proteobacterium
OTU_4034	Bacteria	Tenericutes	Mollicutes	?	?	?	?
OTU_4038	Bacteria	Bacteroidetes	?	?	?	?	?
OTU_4036	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4030	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	uncultured Phenylobacterium sp.
OTU_4033	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	?	?
OTU_4031	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	?
OTU_4037	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	?	?
OTU_4039	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis C-1013-b
OTU_4044	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4046	Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?
OTU_4035	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	?	?
OTU_4040	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4043	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Candidatus Alysiosphaera	uncultured alpha proteobacterium
OTU_4041	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_4050	Bacteria	Saccharibacteria	uncultured soil bacterium	?	?	?	?
OTU_4045	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	?	?
OTU_4042	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4051	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4047	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	uncultured endolithic bacterium	?
OTU_4052	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4049	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	?
OTU_4048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	uncultured Rhodospirillales bacterium	?
OTU_4060	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4054	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	?	?
OTU_4053	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	?	?
OTU_4058	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. oral clone BN085
OTU_4056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	uncultured Rhodospirillales bacterium	?
OTU_4055	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_4059	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	?	?
OTU_4057	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylobacillus	uncultured soil bacterium
OTU_4068	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4066	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	?
OTU_4064	Bacteria	Tectomicrobia	Tectomicrobia Incertae Sedis	Unknown Order	Unknown Family	Candidatus Entotheonella	?
OTU_4062	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	?
OTU_4065	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	?
OTU_4063	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	uncultured organism
OTU_4075	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4069	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	288-2	uncultured Rubrobacteria bacterium	?
OTU_4067	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933
OTU_4074	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	?	?
OTU_4073	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_4077	Bacteria	Omnitrophica	?	?	?	?	?
OTU_4076	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Pleurozia purpurea	?
OTU_4080	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4084	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4079	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4081	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	bacterium YC-ZSS-LKJ147	?
OTU_4082	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. sptzw06
OTU_4078	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	uncultured Sphingopyxis sp.
OTU_4083	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	?	?
OTU_4085	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	?	?
OTU_4092	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4088	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8	uncultured Rhodospirillales bacterium	?
OTU_4087	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	uncultured organism
OTU_4093	Bacteria	Saccharibacteria	?	?	?	?	?
OTU_4086	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	YNPFFP1	?	?
OTU_4095	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_4091	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria Incertae Sedis	?	?	?
OTU_4089	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
OTU_4096	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_4090	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
OTU_4094	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	?	?
OTU_4097	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	FFCH7168	?	?
OTU_4102	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema	Scytonema tolypothrichoides VB-61278
OTU_4101	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	?
OTU_4100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Myceligenerans	Myceligenerans xiligouense
OTU_4098	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_4108	Bacteria	Bacteroidetes	Sphingobacteriia	?	?	?	?
OTU_4104	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4105	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	uncultured Bacteroidetes bacterium
OTU_4106	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4111	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4103	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	?
OTU_4112	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	?	?	?
OTU_4107	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Ellin6055	uncultured Sphingomonadaceae bacterium	?
OTU_4110	Bacteria	Actinobacteria	MB-A2-108	?	?	?	?
OTU_4114	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Candidatus Alysiosphaera	?
OTU_4116	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria Incertae Sedis	Unknown Family	?	?
OTU_4113	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4121	Bacteria	Parcubacteria	?	?	?	?	?
OTU_4117	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sp. W04
OTU_4119	Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?
OTU_4120	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_4124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	?	?	?
OTU_4125	Bacteria	Proteobacteria	Deltaproteobacteria	?	?	?	?
OTU_4126	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4122	Bacteria	Tectomicrobia	Tectomicrobia Incertae Sedis	Unknown Order	Unknown Family	Candidatus Entotheonella	?
OTU_4129	Bacteria	Proteobacteria	?	?	?	?	?
OTU_4123	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	?	?
OTU_4127	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured Rubrobacter sp.
OTU_4131	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_4132	Bacteria	?	?	?	?	?	?
OTU_4130	Bacteria	Chloroflexi	TK10	uncultured Chloroflexi bacterium	?	?	?
OTU_4128	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	?
OTU_4134	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	?
OTU_4133	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_4071	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4137	Bacteria	FBP	?	?	?	?	?
OTU_4140	Bacteria	Cyanobacteria	Chloroplast	uncultured phototrophic eukaryote	?	?	?
OTU_4138	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	uncultured Chitinophagaceae bacterium
OTU_4136	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	?	?
OTU_4135	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	uncultured Byssovorax sp.
OTU_4143	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4145	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_4147	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_4141	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	uncultured Myxococcales bacterium	?
OTU_4144	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4149	Bacteria	?	?	?	?	?	?
OTU_4146	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_4151	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	?	?
OTU_4099	Bacteria	?	?	?	?	?	?
OTU_4154	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Scolecobasidium cateniphorum
OTU_4157	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_4152	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_4148	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	?	?
OTU_4150	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	?
OTU_4159	Bacteria	Firmicutes	Bacilli	?	?	?	?
OTU_4153	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	uncultured organism
OTU_4156	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_4155	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Arsenophonus	?
OTU_4160	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_4163	Bacteria	Chloroflexi	SBR2076	?	?	?	?
OTU_4162	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	?	?	?
