OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_1459	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1458	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Perenniporia	Perenniporia_aridula
OTU_1460	Fungi	Ascomycota	Sordariomycetes	Xylariales	unidentified	unidentified	unidentified
OTU_1461	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Gibberella_indica
OTU_1455	Viridiplantae	Chlorophyta	unidentified	?	?	?	?
OTU_1462	unidentified	unidentified	?	?	?	?	?
OTU_1463	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Perenniporia	Perenniporia_aridula
OTU_1465	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1469	Fungi	Basidiomycota	?	?	?	?	?
OTU_1467	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1468	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_dimennae
OTU_1464	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	unidentified
OTU_1470	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1466	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_frias
OTU_1472	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia_coronata
OTU_1475	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	?	?
OTU_1473	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_persica
OTU_1471	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	unidentified	unidentified
OTU_1476	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1474	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	?	?	?
OTU_1477	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora_cyclaminis
OTU_1478	unidentified	unidentified	unidentified	?	?	?	?
OTU_1480	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	unidentified	unidentified
OTU_1481	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1479	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	Lepiota_lilacea
OTU_1484	Fungi	Ascomycota	Dothideomycetes	Venturiales	unidentified	?	?
OTU_1482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_1483	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ampelomyces	Ampelomyces_quisqualis
OTU_1485	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1489	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
OTU_1486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_1488	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	Fusicladium_africanum
OTU_1487	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	?	?	?
OTU_1492	Viridiplantae	Chlorophyta	Trebouxiophyceae	?	?	?	?
OTU_1490	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	?	?
OTU_1494	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1491	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	?	?
OTU_1493	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
OTU_1495	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	unidentified
OTU_1498	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_acuminatus
OTU_1496	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia	Hypogymnia_physodes
OTU_1497	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_penzigii
OTU_1499	Fungi	Ascomycota	Dothideomycetes	Venturiales	unidentified	unidentified	?
OTU_1500	unidentified	unidentified	unidentified	?	?	?	?
OTU_1502	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago_hordei
OTU_1501	Fungi	Ascomycota	Lecanoromycetes	?	?	?	?
OTU_1507	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1505	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniales_fam_Incertae_sedis	Holtermanniella	Holtermanniella_takashimae
OTU_1504	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1506	Fungi	unidentified	?	?	?	?	?
OTU_1508	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_1503	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_trogii
OTU_1509	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	?
OTU_1510	unidentified	unidentified	?	?	?	?	?
OTU_1515	unidentified	unidentified	unidentified	?	?	?	?
OTU_1512	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_1514	Fungi	Basidiomycota	?	?	?	?	?
OTU_1513	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1511	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_nigrescens
OTU_1518	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	?	?
OTU_1516	unidentified	unidentified	unidentified	?	?	?	?
OTU_1517	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1519	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_similis
OTU_1520	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1522	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium_sacchari
OTU_1521	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	unidentified	unidentified
OTU_1525	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	unidentified
OTU_1523	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_xanthogalactus
OTU_1524	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1526	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_geophylla
OTU_1527	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	unidentified	unidentified
OTU_1529	Fungi	unidentified	?	?	?	?	?
OTU_1528	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora_rubella
OTU_1531	Fungi	Ascomycota	Sordariomycetes	Sordariales	unidentified	unidentified	unidentified
OTU_1530	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_1533	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	?	?	?
OTU_1532	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
OTU_1534	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	unidentified	unidentified
OTU_1535	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified
OTU_1536	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1538	Fungi	unidentified	?	?	?	?	?
OTU_1537	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1539	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_yuccicola
OTU_1540	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1542	unidentified	unidentified	?	?	?	?	?
OTU_1543	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1541	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_intermedia
OTU_1545	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
OTU_1547	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1546	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Phyllactinia	Phyllactinia_mali
OTU_1548	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1549	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1551	unidentified	unidentified	unidentified	?	?	?	?
OTU_1550	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	Phomatospora_biseriata
OTU_1552	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_1558	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1556	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Stichococcus	?
OTU_1553	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	unidentified	unidentified
OTU_1554	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	?	?
OTU_1557	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1555	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	unidentified	?
OTU_1560	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Kalmanozyma	Kalmanozyma_fusiformata
OTU_1563	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa
OTU_1559	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1562	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified
OTU_1564	Fungi	Ascomycota	Dothideomycetes	Pleosporales	?	?	?
OTU_1561	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_1565	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1567	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1570	unidentified	?	?	?	?	?	?
OTU_1566	Fungi	Basidiomycota	?	?	?	?	?
OTU_1571	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1544	unidentified	unidentified	unidentified	?	?	?	?
OTU_1573	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1568	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	unidentified
OTU_1569	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Achroiostachys	Achroiostachys_betulicola
OTU_1572	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	Torula_masonii
OTU_1575	Fungi	Ascomycota	Sordariomycetes	Hypocreales	?	?	?
OTU_1574	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	unidentified
OTU_1581	Fungi	Basidiomycota	Agaricostilbomycetes	?	?	?	?
OTU_1578	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	?
OTU_1580	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1576	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	?	?
OTU_1577	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Chlamydocillium	Chlamydocillium_cyanophilum
OTU_1582	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	unidentified
OTU_1579	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1584	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulales_fam_Incertae_sedis	Confertobasidium	Confertobasidium_olivaceoalbum
OTU_1583	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1588	unidentified	unidentified	?	?	?	?	?
OTU_1585	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_candolleana
OTU_1586	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_persica
OTU_1587	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_1589	Fungi	Ascomycota	?	?	?	?	?
OTU_1592	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1591	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1595	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1590	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	unidentified	unidentified
OTU_1594	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1596	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1593	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
OTU_1597	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1598	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_1599	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Pseudaegerita	?
OTU_1600	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_1605	unidentified	unidentified	unidentified	?	?	?	?
OTU_1602	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	Gymnoascus_reessii
OTU_1603	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	?
OTU_1604	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1606	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1601	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium_serenense
OTU_1607	Viridiplantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Barbula	Barbula_unguiculata
OTU_1609	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unidentified	unidentified
OTU_1610	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	?	?	?
OTU_1613	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
OTU_1608	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria	Rosasphaeria_moravica
OTU_1612	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Phyllactinia	Phyllactinia_mali
OTU_1614	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unidentified	unidentified
OTU_1617	unidentified	unidentified	unidentified	?	?	?	?
OTU_1616	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
OTU_1615	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_1618	Fungi	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora_puteana
OTU_1620	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	unidentified	?
OTU_1622	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1623	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	unidentified
OTU_1619	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	?	?
OTU_1621	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified
OTU_1611	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1625	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	?
OTU_1624	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_1626	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1628	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1627	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	Neophaeococcomyces_catenatus
OTU_1631	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1632	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	?
OTU_1629	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Gibberella_indica
OTU_1633	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Byssomerulius	Byssomerulius_corium
OTU_1635	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1637	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1634	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1636	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	?
OTU_1638	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Petrophila	Petrophila_incerta
OTU_1641	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1640	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_Incertae_sedis	Trichobolus	Trichobolus_zukalii
OTU_1639	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_candolleana
OTU_1642	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1645	unidentified	unidentified	?	?	?	?	?
OTU_1643	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_triglochinicola
OTU_1648	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Powellomyces_hirtus
OTU_1646	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1650	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1647	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma_fasciculare
OTU_1649	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_dimennae
OTU_1651	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	?
OTU_1654	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	?	?
OTU_1653	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1658	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	unidentified
OTU_1657	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_1656	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma_resinaceum
OTU_1655	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Constantinomyces	Constantinomyces_oldenburgensis
OTU_1659	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1660	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria_brevis
OTU_1661	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_geophylla
OTU_1663	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_1630	Alveolata	Ciliophora	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1662	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1664	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	?
OTU_1665	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_jamesii
OTU_1666	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	?	?
OTU_1652	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_1668	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Mycochlamys	Mycochlamys_macrospora
OTU_1667	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Coccomyxa	unidentified
OTU_1669	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1670	Viridiplantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Pseudocrossidium	Pseudocrossidium_hornschuchianum
OTU_1671	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Ochrocladosporium	Ochrocladosporium_frigidarii
OTU_1675	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	?	?
OTU_1672	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_1674	unidentified	unidentified	unidentified	?	?	?	?
OTU_1677	Fungi	Ascomycota	Dothideomycetes	Pleosporales	?	?	?
OTU_1676	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_1673	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_1678	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Stichococcus	?
OTU_1679	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_verrucispermus
OTU_1680	Viridiplantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Pseudocrossidium	Pseudocrossidium_hornschuchianum
OTU_1681	Fungi	unidentified	unidentified	?	?	?	?
OTU_1684	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Chlamydomonas	Chlamydomonas_callunae
OTU_1682	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis_leptospora
OTU_1683	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	unidentified
OTU_1685	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_1688	unidentified	unidentified	?	?	?	?	?
OTU_1687	Viridiplantae	Anthophyta	Eudicotyledonae	Ericales	Ericaceae	Erica	Erica_arborea
OTU_1686	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	?	?	?
OTU_1644	Heterolobosa	Heterolobosa_phy_Incertae_sedis	Heterolobosea	Schizopyrenida	Vahlkampfiidae	?	?
